tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_21	1.2861330000000033	110.999995	0.086671	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.8866279372945223	0.9531801953415461	0.04370861862287417
kssd	sample_22	1.3188920000000064	124.00002499999995	0.143153	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.8554321147359794	0.9455295427141451	0.07329786367958319
kssd	sample_23	1.3351499999999994	121.00002299999994	0.13613099999999997	0.9649122807017544	0.9322033898305084	0.9482758620689654	55.0	4.0	2.0	59.0	0.9016393442622951	3.886395543156391	0.9531232015943816	0.06860476777711198
kssd	sample_24	1.2525349999999993	137.00001699999993	0.12719499999999997	0.9655172413793104	0.9333333333333333	0.9491525423728815	56.0	4.0	2.0	60.0	0.9032258064516129	3.8684405874556984	0.9448253630505884	0.06450649324962711
kssd	sample_25	1.3624450000000015	107.00000699999994	0.125154	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.792125255954303	0.9300037849123879	0.06297614279302217
kssd	sample_26	1.2397900000000026	142.00000799999998	0.11272399999999992	0.9649122807017544	0.9322033898305084	0.9482758620689654	55.0	4.0	2.0	59.0	0.9016393442622951	3.8862141086780713	0.9530787055030973	0.057044076016934474
kssd	sample_27	1.3944949999999978	137.00002299999997	0.10623000000000005	1.0	0.95	0.9743589743589743	57.0	3.0	0.0	60.0	0.95	3.7937515118201204	0.9265833527604133	0.053766434115746393
kssd	sample_28	1.3344240000000012	128.00002699999993	0.09447	0.9824561403508771	0.9333333333333333	0.9572649572649572	56.0	4.0	1.0	60.0	0.9180327868852459	3.7867050059738334	0.9248623188466328	0.04767369332598571
kssd	sample_29	1.314170000000004	136.00000899999992	0.11511300000000002	0.9830508474576272	0.9354838709677419	0.9586776859504132	58.0	4.0	1.0	62.0	0.9206349206349206	3.903385074056182	0.9457857946667116	0.05801338440891239
kssd	sample_30	1.3200829999999986	128.00000699999995	0.172089	0.9830508474576272	0.9354838709677419	0.9586776859504132	58.0	4.0	1.0	62.0	0.9206349206349206	3.9537932513098464	0.9579996390804824	0.08724167386967666
kssd	sample_54	1.3687220000000044	115.99999	0.13045	0.9636363636363636	0.9298245614035088	0.9464285714285715	53.0	4.0	2.0	57.0	0.8983050847457628	3.8241657196861643	0.9458612979039416	0.06602843398472617
kssd	sample_55	1.320211999999998	137.00001799999995	0.11075000000000003	0.9661016949152542	0.9344262295081968	0.95	57.0	4.0	2.0	61.0	0.9047619047619048	3.8395404885017057	0.9339961807059312	0.05595910109725314
